scenario,lambda,mu_nurse,mu_doctor,s_nurse,s_doctor,s_nurse_max,s_doctor_max,Tmax,nurse_price,doctor_price,total_cost,patient_loss,hospital_overload,system_stable,nurse_utilization,doctor_utilization,optimal_nurses,optimal_doctors,nurse_queue_time,doctor_queue_time,system_total_time
large_emergency,63.21141559289835,5.182242183439202,6.3574959363698955,33,25,30,20,0.75,200,800,26600,0,1,1,0.3696271564324727,0.3977126606170782,15,12,3.114447447366873e-08,2.960952252630915e-06,0.35026429331944464
large_emergency,52.28363621074163,9.79677729114469,13.22171291723723,30,20,30,20,0.75,200,800,22000,0,0,1,0.17789399737265582,0.19771884527374337,9,5,5.889630544566852e-15,5.350438268162591e-10,0.1777075492067634
large_emergency,113.71302574257703,8.76156620044285,14.645582265647459,37,10,30,20,0.75,200,800,15400,0,1,1,0.35077347471440773,0.7764322625075907,17,9,1.6641015148640058e-09,0.16039624463176408,0.34281106688525664
large_emergency,64.66197986813931,9.01779756887801,6.112903367386265,31,22,30,20,0.75,200,800,23800,0,1,1,0.2313059593980881,0.48081586219380507,11,12,1.6982888115500004e-12,0.00013152681107064007,0.2746117352103094
large_emergency,77.39436809146483,10.065955699764288,14.00076216233609,23,17,30,20,0.75,200,800,18200,0,0,1,0.33429240363085033,0.32516871831308947,10,7,4.1180306924156547e-07,6.0652540791516224e-06,0.1707759247669957
large_emergency,114.10591859569135,10.631578860540895,11.633993640771891,14,12,30,20,0.75,200,800,12400,0,0,1,0.766623928933584,0.817331248688052,15,11,0.08074226196395819,0.186814896529023,0.44757157178654733
large_emergency,92.91244646412072,8.976430495668849,9.243991836894988,33,20,30,20,0.75,200,800,22600,0,1,1,0.31365793809570863,0.5025558660344379,13,12,7.387192519939432e-10,0.00039661545646297734,0.2199778462053678
large_emergency,90.3470984115618,7.040293482882538,11.734589201963537,19,21,30,20,0.75,200,800,20600,0,1,1,0.6754136676652964,0.36662917699607694,17,9,0.012370365995152191,4.342770334319595e-06,0.23963239344538254
large_emergency,102.3649311933726,10.658644494635428,11.825049242256064,23,22,30,20,0.75,200,800,22200,0,1,1,0.4175624005998691,0.39348262510853194,13,10,1.3202968015398511e-05,8.003175389622259e-06,0.17840801062129374
large_emergency,85.8455892235487,5.273320897410264,13.487688783238294,36,19,30,20,0.75,200,800,22400,0,1,1,0.4522007567992327,0.33498614767249835,19,8,8.805559226916073e-07,3.148823208598154e-06,0.26377953905130763
large_emergency,99.07484979335125,11.72572235053811,8.140904655933882,27,19,30,20,0.75,200,800,20600,0,0,1,0.312939260502517,0.6405265752371421,11,14,1.6307814924310913e-08,0.0071898360448102725,0.21530891593012447
large_emergency,101.51257465638966,10.147997570846186,10.576783723800428,20,18,30,20,0.75,200,800,18400,0,0,1,0.5001606176376188,0.5332043869082851,13,11,0.00037455286574254347,0.0012896171356137057,0.1947524783557512
large_emergency,63.471237545502774,8.664051095829075,12.901724006550538,33,9,30,20,0.75,200,800,13800,0,1,1,0.22199440116853966,0.5466214998629192,12,6,1.3168021222770056e-13,0.018143687651132532,0.21107215747272157
large_emergency,83.91576199256171,9.052153429747971,13.159110618614687,27,11,30,20,0.75,200,800,14200,0,0,1,0.3433427425893979,0.5797280573731155,11,8,9.60350845870213e-08,0.015368716165244906,0.201832741139031
large_emergency,88.74068066611721,6.262812565271135,12.967042780732278,27,23,30,20,0.75,200,800,23800,0,1,1,0.5247948652891816,0.2975459037952168,16,9,0.00012902226810064006,5.914322272826726e-08,0.23692033647458366
large_emergency,53.50896654118348,11.905753401085795,8.734775296092863,15,13,30,20,0.75,200,800,13400,0,0,1,0.29962525813390084,0.4712284185676717,6,8,7.1599226437149025e-06,0.0016504262564432843,0.2001355049259242
large_emergency,113.1207444469697,10.822942149348389,10.740014788413966,32,17,30,20,0.75,200,800,20000,0,1,1,0.32662313215641037,0.619567250990694,13,12,3.113459927541426e-09,0.0073071367320192765,0.19281319886619552
large_emergency,55.48729575220757,10.544002800056848,10.994524470570735,18,20,30,20,0.75,200,800,19600,0,0,1,0.29235837662834174,0.25234058963046346,7,7,8.603815916365596e-07,2.716298207277157e-08,0.18579589579219163
large_emergency,72.88142838022873,11.416007724478309,6.123063310526742,36,15,30,20,0.75,200,800,19200,0,1,1,0.17733731182855655,0.7935181535134689,9,14,1.7939690878432596e-17,0.09834990164387152,0.34926314435812855
large_emergency,77.87855514388912,9.615084182201024,14.511294229690451,13,24,30,20,0.75,200,800,21800,0,1,1,0.6230479083148419,0.22361477524332893,10,7,0.01679714798822631,1.6953460462980072e-10,0.18971223869908183
large_emergency,102.24009664573327,10.511620131746424,9.316935490322896,25,18,30,20,0.75,200,800,19400,0,0,1,0.38905552279978317,0.6096430929576558,12,13,2.061026174022137e-06,0.005173861055631545,0.20764016480409808
large_emergency,67.0545076445581,5.850697616912061,11.023130136297544,14,12,30,20,0.75,200,800,12400,0,0,1,0.8186387337899909,0.5069227676670945,14,8,0.1492099392336298,0.004179105732831924,0.4150271674631947
large_emergency,65.78323102759792,9.458267196768936,14.390327720338023,35,16,30,20,0.75,200,800,19800,0,1,1,0.19871725416520966,0.2857094028104798,9,6,1.2421992091667811e-15,2.202471090982689e-06,0.17522093467222633
large_emergency,97.62667818045284,8.906886096291656,12.814392609497002,25,23,30,20,0.75,200,800,23400,0,1,1,0.43843236401596875,0.3312399043098643,14,9,1.4075138606621892e-05,3.544687195438792e-07,0.19032436584405982
large_emergency,57.16732075174553,9.997107531025325,10.260675812759352,34,11,30,20,0.75,200,800,15600,0,1,1,0.1681878264886081,0.5064996939857496,8,7,2.643264135044746e-17,0.00569257275705464,0.20318097322772388
large_emergency,92.69061873773104,9.555411867102478,8.854648433085119,20,14,30,20,0.75,200,800,15200,0,0,1,0.4850163448048104,0.7477155678511463,12,12,0.0002582899458913762,0.0646965745875782,0.28254263253703393
large_emergency,58.762625614192146,5.781509168425748,12.814834822098458,20,14,30,20,0.75,200,800,15200,0,0,1,0.5081945206894195,0.32753683206089135,13,6,0.0004530922727837414,3.3580815442485536e-05,0.2514864524289002
large_emergency,57.78600850889569,7.8180377466885815,8.108746825661575,27,11,30,20,0.75,200,800,14200,0,0,1,0.273754438992447,0.6478526970633464,10,9,1.1350854243583387e-09,0.03449993242222038,0.2857328858775545
large_emergency,61.768671271359835,11.895511775356724,12.287550935388197,11,20,30,20,0.75,200,800,18200,0,0,1,0.47205482689486145,0.2513465522794531,7,7,0.003353769268227858,2.553723501700709e-08,0.16880229695206822
large_emergency,103.39275698200646,11.006690396283389,14.321800606543846,15,22,30,20,0.75,200,800,20600,0,1,1,0.6262418781030303,0.3281480381567409,11,9,0.011759138799135874,5.056091110609652e-07,0.1724370989603575
large_emergency,67.63363352922782,8.518774464846395,12.725583143910182,29,13,30,20,0.75,200,800,16200,0,0,1,0.2737711004385181,0.4088289814086579,10,7,3.2709766620424875e-10,0.00046921564546133817,0.1964388538495749
large_emergency,69.54020327085803,5.124557330840041,12.269502338059734,31,13,30,20,0.75,200,800,16600,0,1,1,0.4377416855259076,0.43597908521989276,17,7,2.043332357976252e-06,0.0008352905520528228,0.2774790383130147
large_emergency,71.37092329723899,5.461033137769206,7.653701082210031,17,12,30,20,0.75,200,800,13000,0,0,1,0.7687720436420776,0.7770850830927931,16,11,0.05754828108988336,0.11928404073907703,0.4906035987642997
large_emergency,50.808120730062186,7.026459926616619,6.348241519146853,28,14,30,20,0.75,200,800,16800,0,0,1,0.2582489275268831,0.5716782308569843,10,10,1.7592114643988664e-10,0.006571372600196785,0.3064144880861587
large_emergency,61.80145925381086,7.018484696942499,10.81294297846475,19,16,30,20,0.75,200,800,16600,0,0,1,0.46344881013939004,0.3572192335662903,12,7,0.00020092403815821945,3.08881740522317e-05,0.23519447013381356
large_emergency,95.8384117620267,11.869492275910623,9.252347180201566,19,20,30,20,0.75,200,800,19800,0,0,1,0.42496568661834583,0.5179140487027142,10,12,7.000732640591221e-05,0.0005670391528933505,0.19296733118364442
large_emergency,92.62272805650244,7.102719880743223,12.926875513152131,22,17,30,20,0.75,200,800,18000,0,0,1,0.5927481406077567,0.42147816481145955,15,9,0.0018170063510967787,0.00013208170490620593,0.2200984377797499
large_emergency,59.07709472717919,8.626593750915305,10.382072742136861,32,15,30,20,0.75,200,800,18400,0,1,1,0.2140078997029931,0.3793532447357252,10,7,1.1174718072805575e-13,9.494255902602839e-05,0.21233543135492705
large_emergency,107.88435048599626,8.32418514458474,11.85035039630008,37,24,30,20,0.75,200,800,26600,0,1,1,0.35027972176653627,0.37932897508695873,15,11,1.6062710925159153e-09,2.0372408297122687e-06,0.20451960796675606
large_emergency,94.7462902565963,10.648660833925433,10.592643475772721,27,13,30,20,0.75,200,800,15800,0,0,1,0.3295364474541016,0.6880412986856113,11,11,4.4156005671632025e-08,0.03744328696341404,0.22575699401696536
large_emergency,54.25252502856436,7.525526565800879,14.080518197927063,33,19,30,20,0.75,200,800,21800,0,1,1,0.21845858832358486,0.20279055173944793,10,5,8.632778426874896e-14,1.949334667769148e-09,0.20390118243647676
large_emergency,91.59677295932138,7.098519645024142,8.231541509860161,18,21,30,20,0.75,200,800,20400,0,1,1,0.716869130934677,0.5298826578322287,16,13,0.025710154804220127,0.0005842086893468537,0.2886527348083879
large_emergency,70.19467541369126,8.780750464802606,8.530491749088815,27,17,30,20,0.75,200,800,19000,0,0,1,0.29607979449147465,0.48403992116721695,10,10,5.4909546266118294e-09,0.0006025779131492,0.23171460173745292
large_emergency,64.92637343860186,9.609630409939012,11.566091592165769,23,16,30,20,0.75,200,800,17400,0,0,1,0.29375591789239863,0.3508443891851256,9,7,4.753784283066702e-08,2.514164929710895e-05,0.19054709397495118
large_emergency,73.67257274248591,10.588633889174965,7.6851297035879655,31,19,30,20,0.75,200,800,21400,0,1,1,0.22444204129353387,0.5045463093149353,10,11,8.112204598312924e-13,0.0005421211799822203,0.22510443170185096
large_emergency,112.89848769865598,9.04004674828849,10.512759521950414,22,23,30,20,0.75,200,800,22800,0,1,1,0.5676684627565195,0.46692116277295714,17,12,0.0010823139543962833,6.615267902994203e-05,0.20688986669912404
large_emergency,68.1539086949754,7.061998392514424,14.027081037179897,37,9,30,20,0.75,200,800,14600,0,1,1,0.2608323352564216,0.5398597542562136,14,6,6.210471114944836e-13,0.016753494263854758,0.2296471414613126
large_emergency,84.22128393163202,9.189492040398298,6.739493419529226,27,18,30,20,0.75,200,800,19800,0,0,1,0.3394427895001983,0.6942599283301683,13,14,7.745733226777128e-08,0.018771509274278696,0.2759706344691468
large_emergency,72.9761745380322,8.499847176121625,13.062965252177811,32,23,30,20,0.75,200,800,24800,0,1,1,0.26829958316427904,0.2428910352722952,11,7,3.147588857682967e-11,1.6806679896772597e-09,0.19420147311338606
large_emergency,89.53752960692836,11.044783130074023,14.242366651148476,32,10,30,20,0.75,200,800,14400,0,1,1,0.2533365994844806,0.6286703031880466,10,8,7.777425114822362e-12,0.034884247832893435,0.19563778078458277
large_emergency,103.12972504241085,7.0501502913426926,14.790982356995846,21,22,30,20,0.75,200,800,21800,0,1,1,0.6965722835390177,0.3169305906472021,17,9,0.013016915270561086,2.9126275613338516e-07,0.2224669160101424
large_emergency,70.11939734981941,6.952996986866081,10.424905030673186,24,16,30,20,0.75,200,800,17600,0,0,1,0.42019888139766687,0.4203839096345913,14,8,1.0203477352574786e-05,0.0001870960902372526,0.2399443074294702
large_emergency,104.5924043192276,6.748631814847961,12.940541472657518,32,18,30,20,0.75,200,800,20800,0,1,1,0.4843222633341271,0.4490298293254241,18,10,1.0190316509877998e-05,0.00019130913722894768,0.2256562015234832
large_emergency,108.61076124319105,5.397209479470854,7.522874695443811,28,18,30,20,0.75,200,800,20000,0,0,1,0.7186965363192999,0.8020778524772848,25,16,0.008498078607832615,0.07962868914553663,0.4063356078898082
large_emergency,76.42879219662167,11.465549050800016,9.706671705555905,36,12,30,20,0.75,200,800,16800,0,1,1,0.18516531533337932,0.6561534385405878,12,9,6.532425750556288e-17,0.030928421500645287,0.22116814918185032
large_emergency,75.81217512770948,7.5281804402673895,6.3356787471321,25,19,30,20,0.75,200,800,20200,0,0,1,0.40281805532821024,0.6297848485786819,13,14,3.646548860695736e-06,0.006036865486662738,0.29671102068507516
large_emergency,98.61120289169989,7.615940133907576,14.189717160157981,20,24,30,20,0.75,200,800,23200,0,1,1,0.6474000659003644,0.2895618055040746,15,9,0.006853030625336208,2.0547956661589707e-08,0.20863017250054777
large_emergency,92.27016217622031,8.288694059452336,12.354972149823213,17,24,30,20,0.75,200,800,22600,0,1,1,0.6548265094199677,0.3111775602611017,14,9,0.012417524769592462,7.323388651397164e-08,0.21400293900334044
large_emergency,85.01795410550616,6.867619539677986,6.720947949317621,16,17,30,20,0.75,200,800,16800,0,0,1,0.7737210981031258,0.7440998147234665,15,15,0.06872459309573972,0.0419067993075194,0.40503078936931636
large_emergency,51.26981408132098,6.057190808792496,13.028864779801054,27,25,30,20,0.75,200,800,25400,0,1,1,0.3134921885332569,0.15740377983139633,10,6,1.687763549856663e-08,5.309634406836075e-14,0.24184570733632216
large_emergency,93.16255768690078,8.777927935733388,14.26570442733162,30,10,30,20,0.75,200,800,14000,0,0,1,0.3537758127315845,0.6530526281507061,13,8,4.412121932258111e-08,0.04536859188246927,0.2293889236504834
large_emergency,59.91012821494555,6.331125306481399,12.593625461433124,37,9,30,20,0.75,200,800,14600,0,1,1,0.2557511620880987,0.5285754235868957,13,6,3.5702765985168803e-13,0.014631649681070941,0.2519867052159997
large_emergency,76.94198193501748,6.9383778885041325,13.570273730203215,13,9,30,20,0.75,200,800,9800,0,0,1,0.8530256048474404,0.6299879629445624,14,7,0.25398351726336926,0.04512648238972387,0.5169263868586118
large_emergency,51.356781212553564,8.72663831623761,11.282699336345935,17,12,30,20,0.75,200,800,13000,0,0,1,0.34617994016425263,0.3793180727528675,8,6,1.310626337627951e-05,0.00037675317094527314,0.20361279532337084
large_emergency,81.4270407885466,7.734946335756032,11.7479494623122,24,9,30,20,0.75,200,800,12000,0,0,1,0.4386317912130443,0.7701300559327129,13,9,1.959591542397046e-05,0.17856385817760734,0.3929880710782422
large_emergency,87.38934295506212,5.619399753668089,8.273183665354724,25,20,30,20,0.75,200,800,21000,0,0,1,0.6220546448792388,0.5281482104707704,20,12,0.001976788276726876,0.0007132860253350304,0.30151747645823834
large_emergency,105.17553886532147,11.690623478757168,13.74257365378352,13,13,30,20,0.75,200,800,13000,0,0,1,0.6920440198304363,0.5887125854578036,12,9,0.03925324019382767,0.010615745100791834,0.20817419626261305
large_emergency,56.71756287463574,7.906096179343375,8.897837614829822,36,24,30,20,0.75,200,800,26400,0,1,1,0.1992750684902014,0.2655961918774975,9,8,5.725405299479554e-16,4.298136926985985e-09,0.2388715351615694
large_emergency,75.25136382079779,7.536440148406388,14.656079378436615,22,21,30,20,0.75,200,800,21200,0,1,1,0.4538636902772024,0.24449910406824593,12,7,6.0453161545174995e-05,8.007885992595608e-09,0.20098017350231162
large_emergency,62.29550035231604,9.245827441297426,10.311929506621727,16,24,30,20,0.75,200,800,22400,0,1,1,0.42110549831691424,0.25171291622449454,9,8,0.00019056752965264782,1.592676922424957e-09,0.2053225271319325
large_emergency,60.50661658480832,11.193016598395044,13.199444367956875,23,10,30,20,0.75,200,800,12600,0,0,1,0.23503248092978563,0.4584027546772718,8,6,9.257361142395261e-10,0.003922808729382552,0.16902499470550483
large_emergency,67.81574910377621,5.555540113021051,9.952832851258727,15,11,30,20,0.75,200,800,11800,0,0,1,0.8137912513052206,0.6194284775478371,14,9,0.1259164091946719,0.02487986168703113,0.431270677991738
large_emergency,94.64571000316329,8.137827992744786,13.213852459934444,13,14,30,20,0.75,200,800,13800,0,0,1,0.8946415723585429,0.5116152066830588,14,9,0.44512310151758255,0.002485995989886811,0.6461701662933211
large_emergency,69.07163359468582,10.052264507333,8.59801991685079,15,22,30,20,0.75,200,800,20600,0,1,1,0.4580834069397925,0.3651561335297894,9,10,0.0006467879442929498,2.6328615640383157e-06,0.21643534139394305
large_emergency,51.39960691289994,10.341144552887647,8.638558179030044,25,22,30,20,0.75,200,800,22600,0,1,1,0.19881593048052765,0.27045552282551266,7,8,7.163295753896193e-12,2.1679708769063617e-08,0.21246117499257436
large_emergency,89.58982486449503,10.29828827998653,11.951639964991442,37,16,30,20,0.75,200,800,20200,0,1,1,0.2351212698779192,0.468501734526183,11,9,3.2285076710122954e-14,0.0005833224823605487,0.18135736420418122
large_emergency,79.94870370295044,7.606150851243349,8.38731189314198,24,11,30,20,0.75,200,800,13600,0,0,1,0.43796080997767706,0.8665546322342375,14,11,1.914984589980228e-05,0.37880470213885115,0.6295241068445577
large_emergency,83.06220730071863,10.663369836185385,14.412717812164274,34,18,30,20,0.75,200,800,21200,0,1,1,0.22910263215196688,0.3201732756029866,11,7,1.4214674151358175e-13,2.9009167141109413e-06,0.16316505244691054
large_emergency,68.71955965557574,6.969122899102045,12.179205230253668,19,12,30,20,0.75,200,800,13400,0,0,1,0.5189776362972228,0.4701973456422907,13,7,0.0007469970848533753,0.0022842549544909324,0.22862849560516293
large_emergency,76.97923135934863,10.600522119436057,13.685091654528058,11,7,30,20,0.75,200,800,7800,0,0,1,0.6601667222530415,0.8035775958940599,10,7,0.039598854341551235,0.35890563976668194,0.5659116880809079
large_emergency,70.31105925595047,6.633477690442625,10.392519774460599,19,17,30,20,0.75,200,800,17400,0,0,1,0.5578645529228774,0.397973229964761,15,8,0.0016653743178551503,6.857152156883815e-05,0.24870748881681837
large_emergency,83.50103575403438,9.576913178576996,7.771166273949646,10,17,30,20,0.75,200,800,15600,0,0,1,0.8718992664653303,0.6320577194514014,14,12,0.4593666984972391,0.008854093377377232,0.7013193842401214
large_emergency,81.79332220356474,8.297132754975067,10.34989895282219,18,19,30,20,0.75,200,800,18800,0,0,1,0.5476679221540612,0.4159375578976648,12,10,0.0017131271528952278,5.3570373968412176e-05,0.2189095610313696
large_emergency,71.2459177508307,5.071606857166689,6.054431640916994,37,14,30,20,0.75,200,800,18600,0,1,1,0.37967559372154985,0.8405403557068761,17,14,1.1710867742673608e-08,0.19506525424437418,0.5574097028376289
large_emergency,73.31638965893046,7.971865011765431,13.9751691735061,26,24,30,20,0.75,200,800,24400,0,1,1,0.3537266544988341,0.21859124073527764,11,7,2.624730348449976e-07,1.0944380691223188e-10,0.19699690769560962
large_emergency,56.24414730405639,10.169403659667568,8.997871174108562,34,13,30,20,0.75,200,800,17200,0,1,1,0.16266830209038727,0.4808329421288288,8,8,1.0120038689229304e-17,0.0019638595520925,0.21143544163612285
large_emergency,50.74691725961286,10.641098125593334,11.628203455819486,8,9,30,20,0.75,200,800,8800,0,0,1,0.5961193649925025,0.48490262348800944,7,6,0.0419454162233556,0.008392540618478139,0.23031102761200056
large_emergency,70.61357869496636,9.848273687102886,14.166741708264073,30,17,30,20,0.75,200,800,19600,0,0,1,0.23900492931886658,0.29320361793638544,9,7,7.73290559834752e-12,1.6393803912220728e-06,0.17213013944601713
large_emergency,89.26124496183763,6.477518784425248,10.475340469405026,33,11,30,20,0.75,200,800,15400,0,1,1,0.41758060470136976,0.7746439036129222,17,10,4.198283010639756e-07,0.1345470909173395,0.3843899020815661
large_emergency,103.87703030313361,8.04249560653696,12.711286807770335,32,20,30,20,0.75,200,800,22400,0,1,1,0.4036256102315357,0.4086015518099796,15,10,2.9539449254876024e-07,2.928262890077141e-05,0.20303933390560958
large_emergency,113.05791415329061,11.572648225434794,12.225960140661906,32,19,30,20,0.75,200,800,21600,0,1,1,0.305293978393402,0.48670341354978147,12,11,6.668979717258115e-10,0.00035773987386796116,0.16856155279446317
large_emergency,56.92758502854748,11.807306048354036,7.418286726992719,29,11,30,20,0.75,200,800,14600,0,0,1,0.1662547041093966,0.6976321073927001,8,9,2.9314408705686078e-15,0.0595797254859444,0.2790750649461785
large_emergency,73.01704190277596,10.713347881640342,10.41093009413971,21,18,30,20,0.75,200,800,18600,0,0,1,0.32454859431279043,0.38963880184109523,9,9,7.141428302878576e-07,3.532691716532978e-05,0.189430442056437
large_emergency,111.55264035161255,11.835869386711288,13.94300487664971,26,10,30,20,0.75,200,800,13200,0,0,1,0.3624986071734496,0.8000616892735173,11,10,4.0598262066574684e-07,0.20472206433724752,0.36093195692923613
large_emergency,53.6477719153975,6.320844847268965,10.160377689339953,24,20,30,20,0.75,200,800,20800,0,0,1,0.3536432049544834,0.26400481141406573,11,7,6.467385167934157e-07,5.480441213692698e-08,0.2566289389448532
large_emergency,77.65160960593366,7.70461080113968,6.909230168632053,13,20,30,20,0.75,200,800,18600,0,0,1,0.7752761162230812,0.5619411114603798,13,13,0.10183555501252198,0.0014543917306157653,0.37781628107528153
large_emergency,77.12686561637076,6.049458238392992,10.214328359394063,30,13,30,20,0.75,200,800,16400,0,0,1,0.4249794641492785,0.5808346479470192,16,9,1.6126510790299298e-06,0.009513380047252605,0.2727207405989792
large_emergency,94.86138175198263,6.039652826423853,10.299871150836132,19,16,30,20,0.75,200,800,16600,0,0,1,0.8266541879514232,0.5756223813554812,18,11,0.10072734580631601,0.00442999448804947,0.3678183643337289
large_emergency,89.16678930522053,11.74106651062097,14.515764475909,35,14,30,20,0.75,200,800,18200,0,1,1,0.21698391277088414,0.4387682363898015,9,8,1.4903257437279707e-14,0.000608622487298671,0.15467037982406545
large_emergency,55.9092596946904,5.7271292760570764,6.997032579186631,36,25,30,20,0.75,200,800,27200,0,1,1,0.2711716318351359,0.31961697512169973,12,10,3.403569673275934e-12,6.917613393281129e-08,0.31752534533327126
large_emergency,60.924089225624485,9.700996900097401,6.725908021634058,24,19,30,20,0.75,200,800,20000,0,0,1,0.26167452106998057,0.47674321467987407,8,11,3.2694934767559025e-09,0.0002808474356426537,0.2520418500004017
large_emergency,97.73425028074975,11.916820883389383,11.56769622469092,35,13,30,20,0.75,200,800,17400,0,1,1,0.23432484034150788,0.6499149965849178,11,10,1.2526328794600907e-13,0.023609748667159952,0.1939723832577941
large_emergency,60.41818366704744,7.1413529463536225,10.395275763274679,14,24,30,20,0.75,200,800,22000,0,1,1,0.6043090966186995,0.24217003731195685,13,7,0.01056613085954947,7.722261283506024e-10,0.24679316432115853
large_emergency,88.64642571864309,7.708860186880339,11.163791813616422,14,16,30,20,0.75,200,800,15600,0,0,1,0.821377920708414,0.49628313568671106,14,10,0.1542217893643809,0.0010462463435385438,0.3745641991269124
large_emergency,89.3059010417916,10.953131143849964,11.055376691582552,21,22,30,20,0.75,200,800,21800,0,1,1,0.3882599321162005,0.3671841540554659,10,10,9.85094442639975e-06,2.8625147827246614e-06,0.1817645324802698
large_emergency,80.73595208587597,11.760574982554177,11.151094331689428,24,13,30,20,0.75,200,800,15200,0,0,1,0.28604026661692755,0.5569370743381367,9,9,1.6505952993234163e-08,0.006744986310306527,0.18145215620684435
large_emergency,75.78870659012779,10.543331534274976,9.585813365375136,29,14,30,20,0.75,200,800,17000,0,0,1,0.24787266406503655,0.5647386231935186,9,10,3.6208505325350504e-11,0.0059141820816205485,0.20508169218273292
large_emergency,112.93641392130587,6.168434568034373,12.791839377817475,27,15,30,20,0.75,200,800,17400,0,0,1,0.6781023773697006,0.5885857411934604,21,11,0.0045093796882290284,0.006769313566508802,0.2515692192651819
large_emergency,90.77638620868535,7.969259833460667,10.142039569739172,36,24,30,20,0.75,200,800,26400,0,1,1,0.3164116036206085,0.3729377507702982,14,11,1.961463331772752e-10,1.547562491159064e-06,0.22408321258793024
large_emergency,92.89242532586437,10.347838049342782,8.285191696070948,31,20,30,20,0.75,200,800,22200,0,1,1,0.289580280917882,0.5605930962944187,11,13,3.4592417053212353e-10,0.0014153926273153038,0.2187512044080332
large_emergency,60.052992517589885,11.367525666117924,7.530508426451322,20,22,30,20,0.75,200,800,21600,0,1,1,0.2641427619406393,0.36248302551313966,7,10,5.524812892430585e-08,2.355690466488899e-06,0.22076546110996967
large_emergency,98.01281701988037,5.7402709186473135,14.405172136312101,26,10,30,20,0.75,200,800,13200,0,0,1,0.6567152988002507,0.6804001791329711,19,9,0.00340433691519705,0.060425351699656925,0.3074570047779312
large_emergency,88.01689701916865,11.040382222836921,10.928049103511691,17,11,30,20,0.75,200,800,12200,0,0,1,0.46895700040436994,0.7322016964656967,10,10,0.00042922164737415735,0.08601199786323095,0.26852543527779626
large_emergency,85.98925068704182,11.515378198409014,11.156194682218327,10,13,30,20,0.75,200,800,12400,0,0,1,0.7467340560201684,0.5929044744710217,10,9,0.1186632867855153,0.011245574493388357,0.3063855558317471
large_emergency,94.13984073985799,10.742641813623653,14.949101663451119,10,9,30,20,0.75,200,800,9200,0,0,1,0.8763192739096197,0.6997064131286331,11,8,0.48568640122882323,0.09030529743515057,0.7359723225835699
large_emergency,104.94412999671886,10.562852843528667,13.320046005535431,31,22,30,20,0.75,200,800,23800,0,1,1,0.32049054987045383,0.3581209648330967,15,9,3.364375971060056e-09,1.959738985446117e-06,0.1697481725661409
large_emergency,62.13673086221147,5.657220339714161,8.065837160245996,14,18,30,20,0.75,200,800,17200,0,0,1,0.7845439371650218,0.4279829278565439,13,10,0.0995957457947123,0.00010925733269537666,0.4004499499957471
large_emergency,107.86227718744883,8.87653294609613,14.378979984941925,22,23,30,20,0.75,200,800,22800,0,1,1,0.5523362343181436,0.3261472114470152,15,9,0.0007746445233867476,2.748474860740655e-07,0.18297747925310906
large_emergency,103.70555640934566,11.51225979131512,9.722342314223098,35,24,30,20,0.75,200,800,26200,0,1,1,0.2573791723884813,0.4444468946611755,12,12,1.5862557504059723e-12,2.3871076002252383e-05,0.18974366225062927
large_emergency,50.231390161174936,7.675650618828988,11.062710196483604,21,22,30,20,0.75,200,800,21800,0,1,1,0.3116310367473283,0.20639110731219248,9,6,3.843454266761716e-07,1.9594709046277797e-10,0.22067626265254503
large_emergency,50.018122562141,6.400147262891088,13.660793661106467,31,10,30,20,0.75,200,800,14200,0,1,1,0.25210167177564996,0.3661436063158408,10,5,1.3580448207071464e-11,0.0007629371683199301,0.23021153101797232
large_emergency,51.62725203822862,10.761415528301407,10.952494672502858,12,18,30,20,0.75,200,800,16800,0,0,1,0.3997867187519329,0.26187464632977936,7,6,0.0005920492806108707,1.8860821886166027e-07,0.18482021601008325
large_emergency,60.10521042342189,7.822619578352364,10.032180667420072,29,24,30,20,0.75,200,800,25000,0,1,1,0.26494877350448326,0.24963503456189443,10,8,1.5949882128083736e-10,1.3645134240496345e-09,0.22751364243436303
large_emergency,86.267857400929,8.813047858685335,7.9232752915173705,17,14,30,20,0.75,200,800,14600,0,0,1,0.5758030511671882,0.7777073984730879,12,13,0.0035737924255063963,0.09192612647851844,0.33517847441017756
large_emergency,74.59114558196075,10.2326672631561,6.051846833212908,24,14,30,20,0.75,200,800,16000,0,0,1,0.30372964539157343,0.8803823224507263,10,14,4.79175771837413e-08,0.32919363166538734,0.5921587252418372
large_emergency,83.54808163861384,11.137549773845587,12.295238422295874,34,13,30,20,0.75,200,800,17200,0,1,1,0.2206316980556399,0.5227044234464335,11,8,5.152436520269208e-14,0.003985442829191851,0.17510409640330515
large_emergency,78.80537282662131,8.920705566765601,10.177041361210986,17,23,30,20,0.75,200,800,21800,0,1,1,0.5196461346669672,0.33667157635207673,12,9,0.0012678158919552371,4.6224592060896097e-07,0.21162741928308684
large_emergency,111.37519904560347,10.823054272679617,13.51614899610427,16,13,30,20,0.75,200,800,13600,0,0,1,0.6431594783666178,0.6338582835967034,12,10,0.012441584909114817,0.019297250232051713,0.19811976643840698
large_emergency,55.143620756674025,6.334705507174682,13.185957557214838,27,10,30,20,0.75,200,800,13400,0,0,1,0.322407461879339,0.41819959238759724,11,6,2.903628327752961e-08,0.0020317531043592945,0.23573057118975327
