scenario,lambda,mu_nurse,mu_doctor,s_nurse_max,s_doctor_max,Tmax,nurse_price,doctor_price,optimal_nurses,optimal_doctors,min_cost
small_emergency,22.92,9.64,10.79,8,4,0.5,150,500,6,4,2900
small_emergency,17.52,9.37,12.34,8,4,0.5,150,500,5,3,2250
small_emergency,19.45,7.38,12.15,8,4,0.5,150,500,5,4,2750
small_emergency,19.48,6.62,14.92,8,4,0.5,150,500,6,3,2400
small_emergency,15.71,9.97,10.72,8,4,0.5,150,500,5,3,2250
small_emergency,15.98,7.87,12.02,8,4,0.5,150,500,5,3,2250
small_emergency,20.8,8.26,10.32,8,4,0.5,150,500,6,4,2900
small_emergency,20.41,7.87,10.06,8,4,0.5,150,500,6,4,2900
small_emergency,22.2,6.68,11.37,8,4,0.5,150,500,7,4,3050
small_emergency,13.86,8.84,11.14,8,4,0.5,150,500,4,3,2100
small_emergency,23.51,7.88,12.47,8,4,0.5,150,500,6,4,2900
small_emergency,15.39,5.72,10.69,8,4,0.5,150,500,5,4,2750
small_emergency,14.24,7.97,14.55,8,4,0.5,150,500,4,3,2100
small_emergency,32.18,9.05,14.48,8,4,0.5,150,500,8,4,3200
small_emergency,17.52,7.72,11.11,8,4,0.5,150,500,5,4,2750
small_emergency,20.42,7.75,11.73,8,4,0.5,150,500,5,4,2750
small_emergency,30.08,8.61,14.26,8,4,0.5,150,500,7,4,3050
small_emergency,22.22,5.03,14.74,8,4,0.5,150,500,8,4,3200
small_emergency,15.71,8.91,12.93,8,4,0.5,150,500,4,3,2100
small_emergency,23.68,8.41,13.21,8,4,0.5,150,500,6,4,2900
small_emergency,19.6,5.79,10.18,8,4,0.5,150,500,7,4,3050
small_emergency,28.83,7.94,13.88,8,4,0.5,150,500,7,4,3050
small_emergency,14.11,9.23,13.1,8,4,0.5,150,500,4,3,2100
small_emergency,17.07,7.69,12.91,8,4,0.5,150,500,5,3,2250
small_emergency,21.67,7.91,10.0,8,4,0.5,150,500,7,4,3050
small_emergency,19.6,5.18,10.1,8,4,0.5,150,500,8,4,3200
small_emergency,26.14,9.44,12.18,8,4,0.5,150,500,6,4,2900
small_emergency,15.54,9.14,10.49,8,4,0.5,150,500,4,4,2600
small_emergency,21.85,9.27,11.57,8,4,0.5,150,500,5,4,2750
small_emergency,19.55,6.33,13.87,8,4,0.5,150,500,7,3,2550
small_emergency,22.54,6.38,11.7,8,4,0.5,150,500,7,4,3050
small_emergency,10.67,7.64,14.55,8,4,0.5,150,500,4,2,1600
small_emergency,11.22,7.69,10.05,8,4,0.5,150,500,4,3,2100
small_emergency,15.51,5.08,14.47,8,4,0.5,150,500,6,3,2400
small_emergency,14.35,8.3,10.1,8,4,0.5,150,500,5,3,2250
small_emergency,11.22,5.02,14.73,8,4,0.5,150,500,5,3,2250
small_emergency,12.59,9.12,12.68,8,4,0.5,150,500,3,3,1950
small_emergency,19.24,5.48,13.43,8,4,0.5,150,500,6,4,2900
small_emergency,19.85,7.19,12.0,8,4,0.5,150,500,5,4,2750
small_emergency,15.62,8.9,13.98,8,4,0.5,150,500,4,3,2100
small_emergency,10.57,9.3,13.88,8,4,0.5,150,500,4,2,1600
small_emergency,11.51,6.52,11.34,8,4,0.5,150,500,4,3,2100
small_emergency,12.47,7.73,13.54,8,4,0.5,150,500,4,3,2100
small_emergency,18.96,5.61,10.23,8,4,0.5,150,500,7,4,3050
small_emergency,15.72,9.62,10.45,8,4,0.5,150,500,4,4,2600
small_emergency,13.26,5.65,13.91,8,4,0.5,150,500,5,3,2250
small_emergency,21.68,6.27,10.94,8,4,0.5,150,500,7,4,3050
small_emergency,26.36,6.56,12.39,8,4,0.5,150,500,8,4,3200
small_emergency,21.76,7.82,13.27,8,4,0.5,150,500,5,4,2750
small_emergency,23.58,6.35,11.98,8,4,0.5,150,500,7,4,3050
small_emergency,13.82,7.64,12.08,8,4,0.5,150,500,4,3,2100
small_emergency,27.06,8.08,13.01,8,4,0.5,150,500,7,4,3050
small_emergency,10.34,8.62,10.6,8,4,0.5,150,500,3,3,1950
small_emergency,24.27,5.46,12.93,8,4,0.5,150,500,8,4,3200
small_emergency,24.99,9.46,11.23,8,4,0.5,150,500,7,4,3050
small_emergency,20.84,6.29,14.56,8,4,0.5,150,500,8,3,2700
small_emergency,10.62,8.93,12.7,8,4,0.5,150,500,3,3,1950
small_emergency,16.62,8.46,11.93,8,4,0.5,150,500,5,3,2250
small_emergency,10.32,9.98,11.71,8,4,0.5,150,500,3,3,1950
small_emergency,14.62,7.43,13.58,8,4,0.5,150,500,4,3,2100
small_emergency,21.48,9.35,12.98,8,4,0.5,150,500,5,4,2750
small_emergency,24.12,6.51,14.89,8,4,0.5,150,500,7,4,3050
small_emergency,25.25,8.94,13.76,8,4,0.5,150,500,6,4,2900
small_emergency,11.73,6.38,10.31,8,4,0.5,150,500,4,3,2100
small_emergency,22.12,7.4,14.8,8,4,0.5,150,500,6,4,2900
small_emergency,16.97,7.59,14.09,8,4,0.5,150,500,5,3,2250
small_emergency,22.21,5.82,14.32,8,4,0.5,150,500,7,4,3050
small_emergency,20.7,5.52,14.67,8,4,0.5,150,500,7,4,3050
small_emergency,11.42,5.9,10.63,8,4,0.5,150,500,4,3,2100
small_emergency,16.61,8.12,10.8,8,4,0.5,150,500,4,4,2600
small_emergency,22.51,6.99,14.86,8,4,0.5,150,500,6,4,2900
small_emergency,18.19,8.59,12.76,8,4,0.5,150,500,5,3,2250
small_emergency,13.79,6.22,12.31,8,4,0.5,150,500,5,3,2250
small_emergency,22.56,8.39,14.23,8,4,0.5,150,500,5,4,2750
small_emergency,22.99,9.84,12.61,8,4,0.5,150,500,5,4,2750
small_emergency,23.88,6.6,11.27,8,4,0.5,150,500,8,4,3200
small_emergency,25.65,5.72,14.63,8,4,0.5,150,500,8,4,3200
small_emergency,25.39,5.75,14.88,8,4,0.5,150,500,8,4,3200
small_emergency,25.94,7.07,13.28,8,4,0.5,150,500,7,4,3050
small_emergency,19.88,8.87,11.44,8,4,0.5,150,500,5,4,2750
small_emergency,12.26,8.49,11.14,8,4,0.5,150,500,4,3,2100
small_emergency,11.52,8.48,14.07,8,4,0.5,150,500,3,3,1950
small_emergency,17.88,9.71,14.31,8,4,0.5,150,500,4,3,2100
small_emergency,18.94,8.33,10.97,8,4,0.5,150,500,5,4,2750
small_emergency,21.06,9.23,10.79,8,4,0.5,150,500,5,4,2750
small_emergency,11.33,5.56,11.59,8,4,0.5,150,500,5,3,2250
small_emergency,21.17,9.34,10.69,8,4,0.5,150,500,5,4,2750
small_emergency,19.57,6.37,14.78,8,4,0.5,150,500,6,3,2400
small_emergency,15.06,5.38,11.21,8,4,0.5,150,500,7,3,2550
small_emergency,12.43,8.09,12.46,8,4,0.5,150,500,4,3,2100
small_emergency,13.14,8.23,13.91,8,4,0.5,150,500,4,3,2100
small_emergency,26.76,9.87,13.87,8,4,0.5,150,500,5,4,2750
small_emergency,16.74,7.71,11.65,8,4,0.5,150,500,6,3,2400
small_emergency,10.1,5.89,10.25,8,4,0.5,150,500,4,3,2100
small_emergency,12.09,7.61,12.96,8,4,0.5,150,500,4,3,2100
small_emergency,10.83,9.84,11.16,8,4,0.5,150,500,3,3,1950
small_emergency,15.62,7.84,10.71,8,4,0.5,150,500,4,4,2600
small_emergency,26.22,6.56,12.33,8,4,0.5,150,500,8,4,3200
small_emergency,22.08,9.98,13.82,8,4,0.5,150,500,5,4,2750
small_emergency,23.37,8.53,11.08,8,4,0.5,150,500,6,4,2900
small_emergency,23.23,9.86,11.97,8,4,0.5,150,500,5,4,2750
small_emergency,22.77,8.67,13.75,8,4,0.5,150,500,5,4,2750
small_emergency,23.35,9.64,11.83,8,4,0.5,150,500,5,4,2750
small_emergency,15.09,9.66,13.23,8,4,0.5,150,500,4,3,2100
small_emergency,12.6,7.29,10.06,8,4,0.5,150,500,4,3,2100
small_emergency,16.9,7.01,12.71,8,4,0.5,150,500,6,3,2400
small_emergency,19.2,8.94,12.46,8,4,0.5,150,500,4,4,2600
small_emergency,16.13,5.0,13.22,8,4,0.5,150,500,7,3,2550
small_emergency,21.35,6.38,14.33,8,4,0.5,150,500,6,4,2900
small_emergency,24.71,7.56,13.25,8,4,0.5,150,500,6,4,2900
small_emergency,20.73,7.16,14.62,8,4,0.5,150,500,7,3,2550
small_emergency,19.46,5.9,13.96,8,4,0.5,150,500,8,3,2700
small_emergency,31.5,9.23,14.26,8,4,0.5,150,500,8,4,3200
small_emergency,20.33,5.27,12.41,8,4,0.5,150,500,7,4,3050
small_emergency,13.6,5.69,11.38,8,4,0.5,150,500,5,3,2250
small_emergency,12.56,5.38,11.56,8,4,0.5,150,500,5,3,2250
small_emergency,11.77,6.9,12.46,8,4,0.5,150,500,4,3,2100
small_emergency,11.01,7.99,12.7,8,4,0.5,150,500,3,3,1950
small_emergency,15.2,7.55,10.63,8,4,0.5,150,500,6,3,2400
small_emergency,25.72,9.62,14.39,8,4,0.5,150,500,5,4,2750
small_emergency,21.81,8.85,12.7,8,4,0.5,150,500,5,4,2750
small_emergency,13.23,6.74,10.59,8,4,0.5,150,500,5,3,2250
small_emergency,15.33,7.04,10.08,8,4,0.5,150,500,5,4,2750
small_emergency,16.02,9.31,13.13,8,4,0.5,150,500,4,3,2100
small_emergency,22.51,8.85,12.96,8,4,0.5,150,500,5,4,2750
small_emergency,15.22,6.95,14.94,8,4,0.5,150,500,5,3,2250
small_emergency,22.24,9.63,14.0,8,4,0.5,150,500,5,4,2750
small_emergency,23.16,8.75,13.52,8,4,0.5,150,500,5,4,2750
small_emergency,17.81,7.95,11.02,8,4,0.5,150,500,5,4,2750
small_emergency,10.32,9.97,12.85,8,4,0.5,150,500,6,2,1900
small_emergency,18.08,5.77,11.63,8,4,0.5,150,500,6,4,2900
small_emergency,16.18,5.02,12.57,8,4,0.5,150,500,7,3,2550
small_emergency,27.19,9.75,13.51,8,4,0.5,150,500,6,4,2900
small_emergency,20.46,9.87,12.25,8,4,0.5,150,500,4,4,2600
small_emergency,15.9,7.09,14.65,8,4,0.5,150,500,5,3,2250
small_emergency,27.53,8.34,15.0,8,4,0.5,150,500,6,4,2900
small_emergency,29.21,8.74,14.0,8,4,0.5,150,500,7,4,3050
small_emergency,25.59,6.81,12.08,8,4,0.5,150,500,8,4,3200
small_emergency,10.91,8.15,11.93,8,4,0.5,150,500,3,3,1950
small_emergency,13.01,6.43,14.59,8,4,0.5,150,500,4,3,2100
small_emergency,16.3,6.86,14.11,8,4,0.5,150,500,5,3,2250
small_emergency,10.26,5.07,14.36,8,4,0.5,150,500,7,2,2050
small_emergency,24.02,9.53,11.99,8,4,0.5,150,500,5,4,2750
small_emergency,11.43,9.04,13.55,8,4,0.5,150,500,3,3,1950
small_emergency,15.22,9.94,13.97,8,4,0.5,150,500,4,3,2100
small_emergency,10.23,6.44,11.04,8,4,0.5,150,500,4,3,2100
small_emergency,21.05,6.71,10.97,8,4,0.5,150,500,6,4,2900
small_emergency,18.63,8.28,10.24,8,4,0.5,150,500,5,4,2750
small_emergency,21.4,9.2,14.76,8,4,0.5,150,500,6,3,2400
small_emergency,27.16,6.48,13.68,8,4,0.5,150,500,8,4,3200
small_emergency,13.71,7.19,12.58,8,4,0.5,150,500,4,3,2100
small_emergency,16.74,6.55,10.71,8,4,0.5,150,500,5,4,2750
small_emergency,17.98,8.43,13.19,8,4,0.5,150,500,5,3,2250
small_emergency,19.55,5.74,10.63,8,4,0.5,150,500,7,4,3050
small_emergency,10.97,6.8,13.75,8,4,0.5,150,500,4,3,2100
small_emergency,28.56,8.87,14.33,8,4,0.5,150,500,6,4,2900
small_emergency,25.05,9.71,14.03,8,4,0.5,150,500,5,4,2750
small_emergency,31.02,8.07,14.9,8,4,0.5,150,500,7,4,3050
small_emergency,16.71,9.88,13.86,8,4,0.5,150,500,4,3,2100
small_emergency,14.7,6.75,12.59,8,4,0.5,150,500,5,3,2250
small_emergency,21.91,8.54,12.88,8,4,0.5,150,500,5,4,2750
small_emergency,19.43,7.92,11.73,8,4,0.5,150,500,5,4,2750
small_emergency,11.85,6.52,12.54,8,4,0.5,150,500,4,3,2100
small_emergency,15.4,6.31,11.7,8,4,0.5,150,500,6,3,2400
small_emergency,12.9,7.62,13.69,8,4,0.5,150,500,4,3,2100
small_emergency,25.74,6.47,14.04,8,4,0.5,150,500,7,4,3050
small_emergency,19.3,6.88,12.28,8,4,0.5,150,500,5,4,2750
small_emergency,20.42,6.07,14.03,8,4,0.5,150,500,6,4,2900
small_emergency,25.72,8.93,13.17,8,4,0.5,150,500,6,4,2900
small_emergency,14.94,6.83,12.91,8,4,0.5,150,500,5,3,2250
small_emergency,10.13,5.91,11.21,8,4,0.5,150,500,4,3,2100
small_emergency,19.78,5.8,13.31,8,4,0.5,150,500,6,4,2900
small_emergency,16.54,5.88,11.2,8,4,0.5,150,500,6,4,2900
small_emergency,13.34,9.64,14.77,8,4,0.5,150,500,3,3,1950
small_emergency,15.68,5.14,13.79,8,4,0.5,150,500,6,3,2400
small_emergency,12.9,7.46,11.34,8,4,0.5,150,500,4,3,2100
small_emergency,11.75,9.1,11.66,8,4,0.5,150,500,3,3,1950
small_emergency,21.87,8.31,13.24,8,4,0.5,150,500,5,4,2750
small_emergency,19.74,9.14,10.01,8,4,0.5,150,500,5,4,2750
small_emergency,23.28,9.61,13.21,8,4,0.5,150,500,5,4,2750
small_emergency,10.1,7.75,13.55,8,4,0.5,150,500,4,2,1600
small_emergency,17.35,5.08,14.06,8,4,0.5,150,500,7,3,2550
small_emergency,14.83,5.87,12.79,8,4,0.5,150,500,5,3,2250
small_emergency,12.04,6.57,10.56,8,4,0.5,150,500,4,3,2100
small_emergency,11.85,6.86,11.91,8,4,0.5,150,500,4,3,2100
small_emergency,19.5,7.78,12.48,8,4,0.5,150,500,5,4,2750
small_emergency,26.12,9.91,13.89,8,4,0.5,150,500,5,4,2750
small_emergency,26.79,6.66,14.3,8,4,0.5,150,500,7,4,3050
small_emergency,17.84,9.83,12.65,8,4,0.5,150,500,5,3,2250
small_emergency,23.86,9.47,13.69,8,4,0.5,150,500,5,4,2750
small_emergency,24.64,5.13,13.74,8,4,0.5,150,500,8,4,3200
small_emergency,19.35,7.83,10.75,8,4,0.5,150,500,5,4,2750
small_emergency,15.97,7.02,13.39,8,4,0.5,150,500,5,3,2250
small_emergency,23.16,5.88,14.38,8,4,0.5,150,500,7,4,3050
small_emergency,25.01,9.14,11.92,8,4,0.5,150,500,6,4,2900
small_emergency,28.91,9.12,13.57,8,4,0.5,150,500,7,4,3050
small_emergency,18.27,8.39,14.21,8,4,0.5,150,500,5,3,2250
small_emergency,15.77,6.46,12.32,8,4,0.5,150,500,5,3,2250
small_emergency,20.73,5.53,10.29,8,4,0.5,150,500,8,4,3200
small_emergency,12.17,7.9,12.66,8,4,0.5,150,500,4,3,2100
small_emergency,14.93,6.53,13.94,8,4,0.5,150,500,5,3,2250
small_emergency,21.65,7.19,10.87,8,4,0.5,150,500,6,4,2900
small_emergency,20.75,7.88,11.53,8,4,0.5,150,500,5,4,2750
small_emergency,20.09,8.37,11.06,8,4,0.5,150,500,5,4,2750
small_emergency,13.98,8.73,11.88,8,4,0.5,150,500,4,3,2100
small_emergency,10.02,5.61,10.31,8,4,0.5,150,500,4,3,2100
small_emergency,14.7,9.43,12.39,8,4,0.5,150,500,4,3,2100
small_emergency,17.6,9.21,11.96,8,4,0.5,150,500,6,3,2400
small_emergency,21.76,7.83,14.32,8,4,0.5,150,500,5,4,2750
small_emergency,13.88,6.07,11.13,8,4,0.5,150,500,5,3,2250
small_emergency,16.0,7.92,14.53,8,4,0.5,150,500,4,3,2100
small_emergency,27.38,9.66,12.58,8,4,0.5,150,500,6,4,2900
small_emergency,12.54,7.99,12.33,8,4,0.5,150,500,4,3,2100
small_emergency,19.74,6.11,12.78,8,4,0.5,150,500,6,4,2900
small_emergency,27.11,7.25,14.66,8,4,0.5,150,500,7,4,3050
small_emergency,18.6,7.17,10.6,8,4,0.5,150,500,5,4,2750
small_emergency,25.31,7.57,11.72,8,4,0.5,150,500,8,4,3200
small_emergency,13.38,6.37,13.98,8,4,0.5,150,500,5,3,2250
small_emergency,23.89,7.04,11.07,8,4,0.5,150,500,8,4,3200
small_emergency,26.64,7.59,13.92,8,4,0.5,150,500,7,4,3050
small_emergency,10.98,9.88,10.61,8,4,0.5,150,500,3,3,1950
small_emergency,14.17,8.13,10.21,8,4,0.5,150,500,5,3,2250
small_emergency,27.12,7.92,13.73,8,4,0.5,150,500,7,4,3050
small_emergency,21.82,7.85,14.93,8,4,0.5,150,500,7,3,2550
small_emergency,26.34,9.44,13.06,8,4,0.5,150,500,6,4,2900
small_emergency,21.55,9.22,11.74,8,4,0.5,150,500,5,4,2750
small_emergency,14.22,9.02,10.04,8,4,0.5,150,500,5,3,2250
small_emergency,24.12,8.13,13.67,8,4,0.5,150,500,6,4,2900
small_emergency,20.85,8.41,11.96,8,4,0.5,150,500,5,4,2750
small_emergency,13.68,6.43,13.36,8,4,0.5,150,500,5,3,2250
small_emergency,26.53,7.41,13.71,8,4,0.5,150,500,7,4,3050
small_emergency,28.18,7.63,13.19,8,4,0.5,150,500,8,4,3200
small_emergency,11.12,6.29,12.39,8,4,0.5,150,500,4,3,2100
small_emergency,25.25,5.81,13.53,8,4,0.5,150,500,8,4,3200
small_emergency,10.98,6.44,13.39,8,4,0.5,150,500,4,3,2100
small_emergency,19.08,8.71,10.78,8,4,0.5,150,500,5,4,2750
small_emergency,28.9,7.97,14.38,8,4,0.5,150,500,7,4,3050
small_emergency,17.83,5.98,10.92,8,4,0.5,150,500,6,4,2900
small_emergency,21.82,8.45,12.53,8,4,0.5,150,500,5,4,2750
small_emergency,19.17,6.74,11.16,8,4,0.5,150,500,6,4,2900
small_emergency,14.37,5.99,14.23,8,4,0.5,150,500,5,3,2250
small_emergency,11.32,8.85,14.57,8,4,0.5,150,500,4,2,1600
small_emergency,18.24,5.21,12.3,8,4,0.5,150,500,6,4,2900
small_emergency,19.37,5.53,12.63,8,4,0.5,150,500,6,4,2900
small_emergency,19.71,6.34,13.79,8,4,0.5,150,500,8,3,2700
small_emergency,20.77,9.49,14.27,8,4,0.5,150,500,6,3,2400
small_emergency,15.08,7.11,11.04,8,4,0.5,150,500,5,3,2250
small_emergency,13.21,5.35,12.41,8,4,0.5,150,500,5,3,2250
small_emergency,17.42,9.49,14.87,8,4,0.5,150,500,4,3,2100
small_emergency,19.83,7.5,12.67,8,4,0.5,150,500,5,4,2750
small_emergency,10.3,7.22,10.6,8,4,0.5,150,500,4,3,2100
small_emergency,21.69,6.03,10.63,8,4,0.5,150,500,8,4,3200
small_emergency,17.37,8.39,11.99,8,4,0.5,150,500,6,3,2400
small_emergency,15.95,9.24,14.12,8,4,0.5,150,500,4,3,2100
small_emergency,25.49,6.96,14.51,8,4,0.5,150,500,7,4,3050
small_emergency,20.8,9.57,12.76,8,4,0.5,150,500,5,4,2750
small_emergency,14.1,8.0,11.2,8,4,0.5,150,500,4,3,2100
small_emergency,17.86,8.1,13.15,8,4,0.5,150,500,5,3,2250
small_emergency,18.46,7.2,10.95,8,4,0.5,150,500,5,4,2750
small_emergency,25.62,7.36,12.25,8,4,0.5,150,500,7,4,3050
small_emergency,21.67,6.04,14.13,8,4,0.5,150,500,6,4,2900
small_emergency,24.05,7.53,11.26,8,4,0.5,150,500,7,4,3050
small_emergency,18.74,6.9,11.37,8,4,0.5,150,500,5,4,2750
small_emergency,14.89,5.61,11.39,8,4,0.5,150,500,6,3,2400
small_emergency,18.27,7.53,14.74,8,4,0.5,150,500,5,3,2250
small_emergency,15.55,8.88,10.25,8,4,0.5,150,500,4,4,2600
small_emergency,10.35,6.0,11.33,8,4,0.5,150,500,4,3,2100
small_emergency,10.66,7.06,11.98,8,4,0.5,150,500,4,3,2100
small_emergency,11.12,7.27,14.4,8,4,0.5,150,500,6,2,1900
small_emergency,11.3,8.44,12.11,8,4,0.5,150,500,3,3,1950
small_emergency,12.89,6.94,12.33,8,4,0.5,150,500,4,3,2100
small_emergency,12.44,6.44,13.48,8,4,0.5,150,500,4,3,2100
small_emergency,18.87,6.9,13.95,8,4,0.5,150,500,6,3,2400
small_emergency,15.24,8.94,14.13,8,4,0.5,150,500,4,3,2100
small_emergency,14.33,7.4,10.31,8,4,0.5,150,500,5,3,2250
small_emergency,14.21,6.12,14.01,8,4,0.5,150,500,5,3,2250
small_emergency,10.68,6.0,14.33,8,4,0.5,150,500,6,2,1900
small_emergency,11.79,7.01,13.39,8,4,0.5,150,500,4,3,2100
small_emergency,12.33,5.13,10.88,8,4,0.5,150,500,5,3,2250
small_emergency,14.62,8.14,10.51,8,4,0.5,150,500,5,3,2250
small_emergency,29.23,7.32,14.81,8,4,0.5,150,500,7,4,3050
small_emergency,26.35,9.06,13.7,8,4,0.5,150,500,6,4,2900
small_emergency,11.0,8.58,12.7,8,4,0.5,150,500,3,3,1950
small_emergency,16.88,6.09,10.58,8,4,0.5,150,500,6,4,2900
small_emergency,16.53,7.26,11.87,8,4,0.5,150,500,6,3,2400
small_emergency,28.11,9.18,12.97,8,4,0.5,150,500,7,4,3050
small_emergency,15.0,6.76,14.22,8,4,0.5,150,500,5,3,2250
small_emergency,12.05,8.85,14.61,8,4,0.5,150,500,3,3,1950
small_emergency,33.06,9.62,14.96,8,4,0.5,150,500,7,4,3050
small_emergency,28.85,8.5,13.81,8,4,0.5,150,500,7,4,3050
small_emergency,25.59,7.67,14.14,8,4,0.5,150,500,6,4,2900
small_emergency,15.57,9.14,14.38,8,4,0.5,150,500,4,3,2100
small_emergency,10.33,9.71,12.12,8,4,0.5,150,500,3,3,1950
small_emergency,17.58,8.97,11.32,8,4,0.5,150,500,4,4,2600
small_emergency,17.47,8.7,11.48,8,4,0.5,150,500,4,4,2600
small_emergency,11.18,7.37,13.62,8,4,0.5,150,500,4,3,2100
small_emergency,23.85,9.8,13.52,8,4,0.5,150,500,5,4,2750
small_emergency,21.78,8.92,12.19,8,4,0.5,150,500,5,4,2750
small_emergency,26.82,5.95,13.53,8,4,0.5,150,500,8,4,3200
small_emergency,11.52,9.76,12.21,8,4,0.5,150,500,3,3,1950
small_emergency,11.35,9.19,14.7,8,4,0.5,150,500,4,2,1600
small_emergency,31.16,8.8,14.92,8,4,0.5,150,500,7,4,3050
small_emergency,11.13,6.76,10.48,8,4,0.5,150,500,4,3,2100
small_emergency,28.11,8.5,14.37,8,4,0.5,150,500,6,4,2900
small_emergency,10.55,8.12,10.77,8,4,0.5,150,500,3,3,1950
small_emergency,16.96,9.49,10.77,8,4,0.5,150,500,4,4,2600
small_emergency,25.86,9.66,13.95,8,4,0.5,150,500,5,4,2750
small_emergency,10.45,5.52,13.27,8,4,0.5,150,500,4,3,2100
small_emergency,16.93,6.0,13.5,8,4,0.5,150,500,6,3,2400
small_emergency,28.98,9.11,13.06,8,4,0.5,150,500,8,4,3200
small_emergency,13.85,5.64,14.16,8,4,0.5,150,500,5,3,2250
small_emergency,13.04,5.18,12.31,8,4,0.5,150,500,5,3,2250
small_emergency,24.44,5.62,14.06,8,4,0.5,150,500,8,4,3200
small_emergency,21.28,7.53,11.32,8,4,0.5,150,500,6,4,2900
small_emergency,17.4,8.98,10.22,8,4,0.5,150,500,4,4,2600
small_emergency,22.79,9.34,12.82,8,4,0.5,150,500,5,4,2750
small_emergency,27.85,8.84,13.83,8,4,0.5,150,500,6,4,2900
small_emergency,11.73,6.18,14.47,8,4,0.5,150,500,4,3,2100
small_emergency,11.62,7.69,14.07,8,4,0.5,150,500,4,3,2100
small_emergency,16.63,5.49,11.56,8,4,0.5,150,500,6,4,2900
small_emergency,26.96,6.43,14.39,8,4,0.5,150,500,7,4,3050
small_emergency,13.79,8.66,10.67,8,4,0.5,150,500,4,3,2100
small_emergency,19.19,7.05,10.19,8,4,0.5,150,500,6,4,2900
small_emergency,24.14,5.97,12.25,8,4,0.5,150,500,8,4,3200
small_emergency,19.03,9.59,10.3,8,4,0.5,150,500,4,4,2600
small_emergency,19.14,9.95,14.57,8,4,0.5,150,500,4,3,2100
small_emergency,27.65,6.89,12.92,8,4,0.5,150,500,8,4,3200
small_emergency,15.1,7.91,13.56,8,4,0.5,150,500,4,3,2100
small_emergency,13.96,7.9,14.93,8,4,0.5,150,500,4,3,2100
small_emergency,27.56,6.57,13.29,8,4,0.5,150,500,8,4,3200
small_emergency,22.21,7.94,13.46,8,4,0.5,150,500,5,4,2750
small_emergency,10.07,7.23,11.38,8,4,0.5,150,500,4,3,2100
small_emergency,22.2,5.66,14.41,8,4,0.5,150,500,7,4,3050
small_emergency,25.82,9.54,14.63,8,4,0.5,150,500,5,4,2750
small_emergency,20.06,7.87,13.2,8,4,0.5,150,500,5,4,2750
small_emergency,21.92,7.17,12.28,8,4,0.5,150,500,6,4,2900
small_emergency,17.89,6.67,11.14,8,4,0.5,150,500,5,4,2750
small_emergency,21.45,5.44,13.91,8,4,0.5,150,500,7,4,3050
small_emergency,16.92,6.57,13.56,8,4,0.5,150,500,6,3,2400
small_emergency,16.61,8.41,10.37,8,4,0.5,150,500,4,4,2600
small_emergency,12.73,7.21,11.82,8,4,0.5,150,500,4,3,2100
small_emergency,13.96,5.53,14.3,8,4,0.5,150,500,5,3,2250
small_emergency,20.79,6.62,14.62,8,4,0.5,150,500,7,3,2550
small_emergency,23.47,7.27,13.26,8,4,0.5,150,500,6,4,2900
small_emergency,16.84,8.92,11.28,8,4,0.5,150,500,4,4,2600
small_emergency,18.2,7.37,12.08,8,4,0.5,150,500,5,4,2750
small_emergency,28.31,9.98,14.08,8,4,0.5,150,500,6,4,2900
small_emergency,18.99,8.04,11.74,8,4,0.5,150,500,5,4,2750
small_emergency,20.67,9.18,12.13,8,4,0.5,150,500,5,4,2750
small_emergency,18.75,6.28,13.67,8,4,0.5,150,500,7,3,2550
small_emergency,17.89,7.4,11.09,8,4,0.5,150,500,5,4,2750
small_emergency,24.6,8.79,11.61,8,4,0.5,150,500,6,4,2900
small_emergency,22.58,5.22,12.2,8,4,0.5,150,500,8,4,3200
small_emergency,12.46,7.53,14.31,8,4,0.5,150,500,4,3,2100
small_emergency,20.97,5.4,11.11,8,4,0.5,150,500,7,4,3050
small_emergency,23.88,7.14,12.78,8,4,0.5,150,500,6,4,2900
small_emergency,24.62,8.95,13.85,8,4,0.5,150,500,5,4,2750
small_emergency,15.03,5.32,10.3,8,4,0.5,150,500,6,4,2900
small_emergency,15.48,6.04,12.33,8,4,0.5,150,500,6,3,2400
small_emergency,17.08,5.1,11.5,8,4,0.5,150,500,6,4,2900
small_emergency,25.9,9.62,12.73,8,4,0.5,150,500,6,4,2900
small_emergency,13.17,9.84,13.31,8,4,0.5,150,500,3,3,1950
small_emergency,17.68,9.49,11.74,8,4,0.5,150,500,4,4,2600
small_emergency,27.56,6.81,12.9,8,4,0.5,150,500,8,4,3200
small_emergency,12.84,8.2,10.7,8,4,0.5,150,500,4,3,2100
small_emergency,18.34,6.52,11.04,8,4,0.5,150,500,6,4,2900
small_emergency,26.53,8.08,13.77,8,4,0.5,150,500,6,4,2900
small_emergency,12.8,7.07,12.82,8,4,0.5,150,500,4,3,2100
small_emergency,24.79,9.08,11.71,8,4,0.5,150,500,6,4,2900
small_emergency,14.84,9.62,12.65,8,4,0.5,150,500,4,3,2100
small_emergency,10.23,8.63,13.62,8,4,0.5,150,500,4,2,1600
small_emergency,24.55,5.84,14.91,8,4,0.5,150,500,7,4,3050
small_emergency,21.68,9.61,11.7,8,4,0.5,150,500,5,4,2750
small_emergency,18.69,6.21,10.62,8,4,0.5,150,500,6,4,2900
small_emergency,20.31,6.45,13.96,8,4,0.5,150,500,6,4,2900
small_emergency,16.52,7.88,14.38,8,4,0.5,150,500,5,3,2250
